phi_a, theta_a, psi_m, x, y, -h_b, u, v, w, a_bias_x, a_bias_y, a_bias_z, gyro_bias_x, gyro_bias_y, gyro_bias_z, rcin_0, rcin_1, rcin_2, rcin_3, rcin_4, rcin_5, servo_0, servo_1, servo_2, servo_3, servo_4, servo_5, ax, ay, az, gyro_p, gyro_q, gyro_r, mag_x, mag_y, mag_z, pres_baro, gps_posn_n, gps_posn_e, gps_posn_d, gps_vel_n, gps_vel_e, gps_vel_d
-0.0635914675207, -0.0518143324803, 0.190218649582, 0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, 0.497396033862, 0.610313332356, 9.57155361049, 0.0549656077056, -0.210064160678, 0.0653869598667, 0.0, 1.118, 1.543, 1.49, 1.52, 1.92, 1.822, 1.118, 1.543, 1.49, 1.52, 1.92, 1.822, 0.4378865358, 0.6029912952, 9.6622176588, 0.0403170716667, -0.2199113, 0.0671951194444, -10.788, -56.028, 52.664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4962.0, 407.0, 988.0, 0.0, 24.0, 24.0, 0.0, 1574404912.77, 0.0
-0.0635914675207, -0.0518143324803, 0.190218649582, 0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, 0.497396033862, 0.610313332356, 9.57155361049, 0.0549656077056, -0.210064160678, 0.0653869598667, 0.0, 1.118, 1.543, 1.49, 1.52, 1.92, 1.822, 1.118, 1.543, 1.49, 1.52, 1.92, 1.822, 0.4953142782, 0.538385085, 9.6622176588, 0.0366518833333, -0.216246111667, 0.06597339, -10.788, -56.028, 52.664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4962.0, 407.0, 986.0, 0.0, 24.0, 24.0, 0.0, 1574404912.77, 0.0
-0.0635914675207, -0.0518143324803, 0.190218649582, 0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, 0.497396033862, 0.610313332356, 9.57155361049, 0.0549656077056, -0.210064160678, 0.0653869598667, 0.0, 1.118, 1.543, 1.49, 1.52, 1.92, 1.822, 1.118, 1.543, 1.49, 1.52, 1.92, 1.822, 0.4881358104, 0.5312066172, 9.6478607232, 0.0390953422222, -0.212580923333, 0.0623082016667, -10.788, -56.028, 52.664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4962.0, 407.0, 986.0, 0.0, 24.0, 24.0, 0.0, 1574404912.77, 0.0
-0.0635914675207, -0.0518143324803, 0.202429074386, 0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, 0.497396033862, 0.610313332356, 9.57155361049, 0.0549656077056, -0.210064160678, 0.0653869598667, 0.0, 1.118, 1.543, 1.49, 1.52, 1.92, 1.822, 1.118, 1.543, 1.49, 1.52, 1.92, 1.822, 0.5168496816, 0.5886343596, 9.7052884656, 0.0476474483333, -0.218689570556, 0.0745254961111, -10.904, -53.128, 52.084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4962.0, 407.0, 986.0, 0.0, 24.0, 24.0, 0.0, 1574404912.78, 0.0
-0.0635914675207, -0.0518143324803, 0.202429074386, 0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, 0.497396033862, 0.610313332356, 9.57155361049, 0.0549656077056, -0.210064160678, 0.0653869598667, 0.0, 1.118, 1.543, 1.49, 1.52, 1.92, 1.822, 1.118, 1.543, 1.49, 1.52, 1.92, 1.822, 0.5312066172, 0.646062102, 9.655039191, 0.032986695, -0.202807087778, 0.0696385783333, -10.904, -53.128, 52.084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4962.0, 407.0, 986.0, 0.0, 24.0, 24.0, 0.0, 1574404912.78, 0.0
-0.0635914675207, -0.0518143324803, 0.202429074386, 0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, 0.497396033862, 0.610313332356, 9.57155361049, 0.0549656077056, -0.210064160678, 0.0653869598667, 0.0, 1.118, 1.543, 1.49, 1.52, 1.92, 1.822, 1.118, 1.543, 1.49, 1.52, 1.92, 1.822, 0.5240281494, 0.5527420206, 9.6765745944, 0.0354301538889, -0.212580923333, 0.0708603077778, -10.904, -53.128, 52.084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4962.0, 407.0, 986.0, 0.0, 24.0, 24.0, 0.0, 1574404912.78, 0.0
-0.0635914675207, -0.0518143324803, 0.209923144332, 0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, 0.497396033862, 0.610313332356, 9.57155361049, 0.0549656077056, -0.210064160678, 0.0653869598667, 0.0, 1.118, 1.543, 1.49, 1.52, 1.921, 1.823, 1.118, 1.543, 1.49, 1.52, 1.921, 1.823, 0.4737788748, 0.5168496816, 9.69093153, 0.0366518833333, -0.217467841111, 0.06597339, -11.542, -54.172, 51.446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4956.0, 396.0, 984.0, 0.0, 22.0, 24.0, 0.0, 1574404912.79, 0.0
-0.0635914675207, -0.0518143324803, 0.209923144332, 0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, 0.497396033862, 0.610313332356, 9.57155361049, 0.0549656077056, -0.210064160678, 0.0653869598667, 0.0, 1.118, 1.543, 1.49, 1.52, 1.921, 1.823, 1.118, 1.543, 1.49, 1.52, 1.921, 1.823, 0.4809573426, 0.5312066172, 9.6406822554, 0.0415388011111, -0.210137464444, 0.06597339, -11.542, -54.172, 51.446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4956.0, 396.0, 984.0, 0.0, 22.0, 24.0, 0.0, 1574404912.79, 0.0
-0.0635914675207, -0.0518143324803, 0.209923144332, 0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, 0.497396033862, 0.610313332356, 9.57155361049, 0.0549656077056, -0.210064160678, 0.0653869598667, 0.0, 1.118, 1.543, 1.49, 1.52, 1.921, 1.823, 1.118, 1.543, 1.49, 1.52, 1.921, 1.823, 0.4594219392, 0.6388836342, 9.6478607232, 0.0366518833333, -0.207694005556, 0.0696385783333, -11.542, -54.172, 51.446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4956.0, 396.0, 984.0, 0.0, 22.0, 24.0, 0.0, 1574404912.8, 0.0
-0.0635914675207, -0.0518143324803, 0.209923144332, 0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, 0.497396033862, 0.610313332356, 9.57155361049, 0.0549656077056, -0.210064160678, 0.0653869598667, 0.0, 1.118, 1.543, 1.49, 1.52, 1.921, 1.823, 1.118, 1.543, 1.49, 1.52, 1.921, 1.823, 0.5527420206, 0.466600407, 9.7340023368, 0.04398226, -0.222354758889, 0.0720820372222, -11.542, -54.172, 51.446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4956.0, 396.0, 984.0, 0.0, 22.0, 24.0, 0.0, 1574404912.8, 0.0
