p_n, p_e, -h_b, Vt, alpha, beta, phi_a, theta_a, psi_m, p, q, r, rcin_0, rcin_1, rcin_2, rcin_3, rcin_4, rcin_5, servo_0, servo_1, servo_2, servo_3, servo_4, servo_5, ax, ay, az, gyro_q, gyro_p, gyro_r, mag_x, mag_y, mag_z, pres_baro, gps_posn_n, gps_posn_e, gps_posn_d, gps_vel_n, gps_vel_e, gps_vel_d
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0803407545436, -0.0586321189507, 0.136047577041, -0.0035185808, 0.0251431919667, -0.00572991109444, 0.0, 1.118, 1.54, 1.513, 1.522, 1.92, 1.823, 1.118, 1.54, 1.513, 1.522, 1.92, 1.823, 0.5096712138, 0.035892339, 9.7052884656, 0.0537560955556, -0.213802652778, 0.054977825, -8.178, -59.74, 51.562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4950.0, 880.0, 926.0, 0.0, 24.0, 28.0, 0.0, 1574417958.31, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0809947177723, -0.066037605907, 0.129173623242, 0.00136833697778, 0.0251431919667, -0.00572991109444, 0.0, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 0.5312066172, 0.1220339526, 9.8847501606, 0.0537560955556, -0.208915735, 0.054977825, -7.308, -56.26, 52.026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4944.0, 880.0, 924.0, 0.0, 24.0, 26.0, 0.0, 1574417958.32, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0874586771566, -0.0650415950574, 0.129173623242, 0.00381179586667, 0.0202562741889, -0.00695164053889, 0.0, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 0.5814558918, 0.1004985492, 9.7052884656, 0.0488691777778, -0.206472276111, 0.0537560955556, -7.308, -56.26, 52.026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4944.0, 880.0, 924.0, 0.0, 24.0, 26.0, 0.0, 1574417958.32, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0822447828078, -0.0698177500233, 0.141319687463, 0.00625525475556, 0.0178128153, -0.00695164053889, 0.0, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 0.5240281494, 0.143569356, 9.6406822554, 0.0464257188889, -0.204028817222, 0.0537560955556, -8.004, -56.26, 51.852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4944.0, 880.0, 924.0, 0.0, 24.0, 26.0, 0.0, 1574417958.33, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0809984362991, -0.0585868192883, 0.141319687463, 0.00381179586667, 0.0226997330778, -0.00695164053889, 0.0, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 0.5168496816, 0.035892339, 9.7124669334, 0.0513126366667, -0.206472276111, 0.0537560955556, -8.004, -56.26, 51.852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4944.0, 880.0, 924.0, 0.0, 24.0, 26.0, 0.0, 1574417958.33, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0892261015226, -0.0724972884876, 0.141319687463, 0.0111421725333, 0.0190345447444, -0.00328645220556, 0.0, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 0.5958128274, 0.1722832272, 9.6622176588, 0.0476474483333, -0.199141899444, 0.0574212838889, -8.004, -56.26, 51.852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4938.0, 869.0, 922.0, 0.0, 24.0, 24.0, 0.0, 1574417958.34, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0903973757542, -0.0622064307363, 0.142630730188, -0.00474031024444, 0.0214780036333, -0.00817336998333, 0.0, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 0.610169763, 0.071784678, 9.6981099978, 0.0500909072222, -0.215024382222, 0.0525343661111, -7.946, -55.332, 51.852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4938.0, 869.0, 922.0, 0.0, 24.0, 24.0, 0.0, 1574417958.34, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0887351271625, -0.0692275766316, 0.142630730188, -0.00474031024444, 0.0239214625222, -0.00206472276111, 0.0, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 0.5958128274, 0.143569356, 9.7196454012, 0.0525343661111, -0.215024382222, 0.0586430133333, -7.946, -55.332, 51.852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4938.0, 869.0, 922.0, 0.0, 24.0, 24.0, 0.0, 1574417958.35, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0880208092888, -0.0661826399196, 0.145748126708, -0.00229685135556, 0.0202562741889, -0.0106168288722, 0.0, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 0.5814558918, 0.107677017, 9.6406822554, 0.0488691777778, -0.212580923333, 0.0500909072222, -8.352, -56.898, 51.388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4938.0, 869.0, 922.0, 0.0, 24.0, 24.0, 0.0, 1574417958.35, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0917066689457, -0.0618838382549, 0.145748126708, -0.00107512191111, 0.0178128153, -0.00328645220556, 0.0, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 0.6173482308, 0.0646062102, 9.6335037876, 0.0464257188889, -0.211359193889, 0.0574212838889, -8.352, -56.898, 51.388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4935.0, 858.0, 920.0, 0.0, 24.0, 24.0, 0.0, 1574417958.36, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0824245719004, -0.0583677052355, 0.145748126708, 0.00625525475556, 0.0178128153, -0.00695164053889, 0.0, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 0.5240281494, 0.0287138712, 9.6263253198, 0.0464257188889, -0.204028817222, 0.0537560955556, -8.352, -56.898, 51.388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4935.0, 858.0, 920.0, 0.0, 24.0, 24.0, 0.0, 1574417958.36, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0894588597619, -0.0661741601154, 0.146433830152, 0.00381179586667, 0.0226997330778, -0.00572991109444, 0.0, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 0.5958128274, 0.107677017, 9.6406822554, 0.0513126366667, -0.206472276111, 0.054977825, -8.178, -55.448, 51.91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4935.0, 858.0, 920.0, 0.0, 24.0, 24.0, 0.0, 1574417958.37, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0882748215759, -0.0663734153528, 0.146433830152, 0.00136833697778, 0.0239214625222, -0.00939509942778, 0.0, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 1.118, 1.54, 1.515, 1.522, 1.92, 1.823, 0.5814558918, 0.107677017, 9.6119683842, 0.0525343661111, -0.208915735, 0.0513126366667, -8.178, -55.448, 51.91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4935.0, 858.0, 920.0, 0.0, 24.0, 24.0, 0.0, 1574417958.38, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0857239356935, -0.0574208493587, 0.14304089168, 0.00503352531111, 0.0202562741889, -0.00939509942778, 0.0, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 0.5599204884, 0.0215354034, 9.6622176588, 0.0488691777778, -0.205250546667, 0.0513126366667, -8.178, -56.782, 52.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4923.0, 858.0, 920.0, 0.0, 20.0, 24.0, 0.0, 1574417958.38, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0940120878993, -0.0597944556652, 0.14304089168, 0.0074769842, 0.0263649214111, -0.0118385583167, 0.0, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 0.6388836342, 0.0430708068, 9.619146852, 0.054977825, -0.202807087778, 0.0488691777778, -8.178, -56.782, 52.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4923.0, 858.0, 920.0, 0.0, 20.0, 24.0, 0.0, 1574417958.39, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0829965265232, -0.0640490260633, 0.14304089168, 0.0160290903111, 0.0190345447444, -0.00939509942778, 0.0, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 0.5312066172, 0.0861416136, 9.6406822554, 0.0476474483333, -0.194254981667, 0.0513126366667, -8.178, -56.782, 52.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4923.0, 858.0, 920.0, 0.0, 20.0, 24.0, 0.0, 1574417958.39, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0857820134043, -0.0581822744303, 0.137977783048, 0.00259006642222, 0.0251431919667, -0.0106168288722, 0.0, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 0.5599204884, 0.0287138712, 9.655039191, 0.0537560955556, -0.207694005556, 0.0500909072222, -7.772, -55.97, 52.664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4923.0, 858.0, 920.0, 0.0, 20.0, 24.0, 0.0, 1574417958.4, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0897685456571, -0.0685808542112, 0.137977783048, 0.00136833697778, 0.0336952980778, -0.00939509942778, 0.0, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 0.5958128274, 0.1292124204, 9.6047899164, 0.0623082016667, -0.208915735, 0.0513126366667, -7.772, -55.97, 52.664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4923.0, 858.0, 920.0, 0.0, 20.0, 24.0, 0.0, 1574417958.4, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0914097942522, -0.057085313367, 0.141196283871, -0.00474031024444, 0.0385822158556, -0.00817336998333, 0.0, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 0.610169763, 0.0143569356, 9.5904329808, 0.0671951194444, -0.215024382222, 0.0525343661111, -8.236, -57.942, 52.548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4923.0, 858.0, 920.0, 0.0, 20.0, 24.0, 0.0, 1574417958.41, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0791607922821, -0.0653217511671, 0.141196283871, -0.00107512191111, 0.0288083803, -0.0106168288722, 0.0, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 0.4953142782, 0.1004985492, 9.6693961266, 0.0574212838889, -0.211359193889, 0.0500909072222, -8.236, -57.942, 52.548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4923.0, 858.0, 920.0, 0.0, 20.0, 24.0, 0.0, 1574417958.41, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0911265747312, -0.0605327259536, 0.141196283871, 0.00503352531111, 0.0275866508556, -0.00939509942778, 0.0, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 1.118, 1.54, 1.513, 1.522, 1.921, 1.823, 0.610169763, 0.0502492746, 9.619146852, 0.0561995544444, -0.205250546667, 0.0513126366667, -8.236, -57.942, 52.548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4923.0, 858.0, 920.0, 0.0, 20.0, 24.0, 0.0, 1574417958.42, 0.0
0.0, 0.0, 8407.58472359, 0.0, 0.0, 0.0, -0.0844626500855, -0.0563405542521, 0.151274443835, 0.0160290903111, 0.0300301097444, -0.00817336998333, 0.0, 1.118, 1.54, 1.515, 1.522, 1.921, 1.823, 1.118, 1.54, 1.515, 1.522, 1.921, 1.823, 0.5527420206, 0.0143569356, 9.726823869, 0.0586430133333, -0.194254981667, 0.0525343661111, -8.7, -57.072, 53.302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4911.0, 858.0, 918.0, 0.0, 20.0, 24.0, 0.0, 1574417958.42, 0.0
